SECTION NAF26;LIBELLE NAF26;DIVISION NAF 88;LIBELLE NAF 88;GROUPE NAF 261;LIBELLE NAF 261;CLASSE NAF575;LIBELLE NAF575;CATEGORIE  NAF1342;LIBELLE NAF1342;SOUS-CATEGORIE NAF3142;LIBELLE NAF3142;comprend;CODE PACIFICA 1;CODE PACIFICA 2;CODE PACIFICA 3;LIBELE PACIFICA 1;LIBELLE PACIFICA 2;LIBELLE PACIFICA 3;ACTIVITE ELIGIBLE;CODE ASSIMILATION;LIBELLE ASSIMILATION;RDV;AVIS ASSURPRO;MOTS CLES ACTIVITE;COMMENTAIRES;RATTACHEMENT NAFA (O / N);Ne comprend pas
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.23;Agrumes;01.23.1;Agrumes;01.23.13;Oranges;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.23;Agrumes;01.23.1;Agrumes;01.23.14;Mandarines et clémentines;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.23;Agrumes;01.23.1;Agrumes;01.23.19;Autres agrumes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.1;Pommes;01.24.10;Pommes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.21;Poires;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.22;Coings;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.10;Pommes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.23;Abricots;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.24;Cerises;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.25;Pêches;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.26;Nectarines;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.27;Prunes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.28;Prunelles;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.24;Fruits à pépins et à noyau;01.24.2;Autres fruits à pépins et à noyau;01.24.29;Autres fruits à pépins et à noyau n.c.a.;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.1;Baies et fruits du genre Vaccinium;01.25.11;Kiwis;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.1;Baies et fruits du genre Vaccinium;01.25.12;Framboises;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.1;Baies et fruits du genre Vaccinium;01.25.13;Fraises;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.1;Baies et fruits du genre Vaccinium;01.25.19;Autres baies, fruits du genre Vaccinium n.c.a.;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.1;Baies et fruits du genre Vaccinium;01.25.19;Autres baies, fruits du genre Vaccinium n.c.a.;- airelles, myrtilles, groseilles;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.1;Baies et fruits du genre Vaccinium;01.25.19;Autres baies, fruits du genre Vaccinium n.c.a.;- canneberges;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.2;Kiwis;01.25.20;Semences fruitières;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.3;Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);01.25.31;Amandes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.3;Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);01.25.32;Châtaignes et marrons;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.3;Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);01.25.33;Noisettes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.3;Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);01.25.34;Pistaches;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.3;Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);01.25.35;Noix;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.3;Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);01.25.39;Autres fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco);- noix de cajou, du Brésil, de Pécan, graines de pignon doux, etc.;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.25;Autres fruits d'arbres ou d'arbustes et fruits à coque;01.25.9;Autres fruits d'arbres ou d'arbustes n.c.a.;01.25.90;Autres fruits d'arbres ou d'arbustes n.c.a.;- caroubes, gaines de caroubes et autres fruits d'arbres et d'arbustes n.c.a.;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.26;Fruits oléagineux;01.26.1;Olives;01.26.11;Olives de table;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.26;Fruits oléagineux;01.26.1;Olives;01.26.12;Olives à huile;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.26;Fruits oléagineux;01.26.2;Noix de coco;01.26.20;Noix de coco;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.26;Fruits oléagineux;01.26.9;Autres fruits oléagineux;01.26.90;Autres fruits oléagineux;- coprah, noix et amandes de palmiste et autres fruits oléagineux;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.27;Plantes à boissons;01.27.1;Plantes à boissons;01.27.11;Café vert, en cerise ou en grain;- café vert en cerise ou en grain, ni grillé, ni décaféiné;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.27;Plantes à boissons;01.27.1;Plantes à boissons;01.27.12;Thé en feuilles;- thé vert ou fermenté (thé noir), non conditionné;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.27;Plantes à boissons;01.27.1;Plantes à boissons;01.27.13;Maté en feuilles;- maté en feuilles;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.27;Plantes à boissons;01.27.1;Plantes à boissons;01.27.14;Cacao en fèves;- cacao en fèves, brut ou grillé, et brisures de fèves;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.11;Poivre (Piper spp.), brut;- poivre;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.12;Piments et poivrons (Capsicum spp.) séchés, bruts;- piments et poivrons;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.13;Muscade, macis et cardamome, bruts;- muscade, macis et cardamome;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.14;Anis, badiane, coriandre, cumin, carvi, fenouil et genièvre, bruts;- anis, badiane, coriandre, cumin, carvi, fenouil et genièvre;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.15;Cannelle, brute;- cannelle;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.16;Clous de girofle (entiers), bruts;- clous de girofles;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.17;Gingembre séché, brut;- gingembre séché;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.18;Vanille, brute;- vanille;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.1;Épices, brutes;01.28.19;Autres épices, brutes;- câpres, thym, safran, curry, feuilles de laurier, etc.;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.2;Houblon en cônes;01.28.20;Houblon en cônes;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.3;Plantes utilisées principalement en parfumerie, en pharmacie ou à des fins insecticides, fongicides ou similaires;01.28.30;Plantes utilisées principalement en parfumerie, en pharmacie ou à des fins insecticides, fongicides ou similaires;;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.3;Plantes utilisées principalement en parfumerie, en pharmacie ou à des fins insecticides, fongicides ou similaires;01.28.30;Plantes utilisées principalement en parfumerie, en pharmacie ou à des fins insecticides, fongicides ou similaires;"- racines de réglisse et de gingembre ; menthe, sauge, lavande, etc.";;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.28;Plantes à épices, aromatiques, médicinales et pharmaceutiques;01.28.3;Plantes utilisées principalement en parfumerie, en pharmacie ou à des fins insecticides, fongicides ou similaires;01.28.30;Plantes utilisées principalement en parfumerie, en pharmacie ou à des fins insecticides, fongicides ou similaires;- plantes insecticides ou antiparasitaires;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.29;Autres cultures permanentes;01.29.1;Caoutchouc naturel brut;01.29.10;Caoutchouc naturel brut;- caoutchouc naturel brut tel que latex, feuilles fumées, crêpes;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.29;Autres cultures permanentes;01.29.2;Arbres de Noël coupés;01.29.20;Arbres de Noël coupés;- arbres de Noël coupés;;;;;;;N;;;N;N;;;N;
A;Produits de l'agriculture, de la sylviculture et de la pêche;01;Produits de l'agriculture et de la chasse et services annexes;01.2;Cultures permanentes;01.29;Autres cultures permanentes;01.29.3;Matières premières végétales utilisées principalement pour la vannerie, le rembourrage, la teinture ou le tannage;01.29.30;Matières premières végétales utilisées principalement pour la vannerie, le rembourrage, la teinture ou le tannage;- écorces et autres matières végétales pour la teinture et le tannage : rotin, bambou, osier, roseau, jonc, raphia, chiendent, kapok, crin végétal, etc., pour vannerie, sparterie, cannage ou rembourrage;;;;;;;N;;;N;N;;;N;
